1 input_arc.asc Arc-guidance, three waypoints ' Hypersonic Vehicle ' Jan 23 2025 14:46:05
  0  0 98
time,vmach,pdynmc,psibd,psibdx,thtbdx,phibdx,alppx,alphax,betax,alphaix,betaix,ppx,qqx,rrx,lonx,latx,alt,dvbe,dvbi,psivdx,thtvdx,dbi,ayx,anx,throttle,vmass,fmassr,thrustx,roll_count,pitch_count,yaw_count,stmarg,gavail_pos,gmax,gavail_neg,gminx,wnp,azabx,elabx,dab,ddab,semi_major,semi_minor,eaz,eel,edab,eddab,RICI1,RICI2,RICI3,ESBI1,ESBI2,ESBI3,aycomx,azcomx,tgoc,SBTHC1,SBTHC2,SBTHC3,UTBC1,UTBC2,UTBC3,lamd,SBTL1,SBTL2,SBTL3,delacx,delecx,delrcx,alcomx,ancomx,phicomx,delax,delex,delrx,elvlx,elvrx,miss,MISS_I1,MISS_I2,MISS_I3,event,dbt,MISS_H1,MISS_H2,MISS_H3,MISS_L1,MISS_L2,MISS_L3,SXH1,SXH2,SXH3,std_pos,std_ucbias,URIC1,URIC2,URIC3,
31.4,3.11359,180006,0.475809,27.2618,2.47665,-8.81774,2.50449,2.5042,-0.0356018,5.1714,16.6841,0.189485,0.00722258,-0.0907861,45.1567,35.2307,9993.62,932.705,1159.46,27.6095,-0.00343482,6.38109e+06,-0.017263,0.991522,0.822413,130186,75754.9,4955.68,0,0,0,0.0397523,2.17727,3,-2.82273,-2,2.65639,0,0,0,0,0,0,0,0,0,0,-0.00102294,0.000182203,-0.000594867,12.058,-4.82427,5.36774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471696,-4.30786,-0.985678,0,0.991319,-8.57548,0.472067,-4.308,-0.986538,-3.83593,-4.78007,0,0,0,0,425002,6.38109e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31.6,3.11359,180006,0.475502,27.2443,2.47698,-8.78035,2.50445,2.50416,-0.0353782,5.16086,16.6901,0.192689,0.00709797,-0.0902114,45.1577,35.2322,9993.61,932.704,1159.37,27.5905,-0.00326021,6.38109e+06,-0.0171561,0.99179,0.822414,130146,75715.5,4955.68,0,0,0,0.0397524,2.17705,3,-2.82295,-2,2.65677,0,0,0,0,0,0,0,0,0,0,-0.00102294,0.000182477,-0.000594819,12.0872,-4.85236,5.36707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469027,-4.30678,-0.979482,0,0.991356,-8.5385,0.469403,-4.30694,-0.980355,-3.83754,-4.77634,0,0,0,0,425002,6.38109e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31.8,3.11358,180006,0.475197,27.2268,2.4773,-8.74231,2.50436,2.50407,-0.0351516,5.15009,16.6962,0.195897,0.00693317,-0.0896284,45.1586,35.2336,9993.6,932.703,1159.27,27.5716,-0.00304191,6.38109e+06,-0.0170476,0.992004,0.822416,130107,75676,4955.68,0,0,0,0.0397525,2.17689,3,-2.82311,-2,2.65716,0,0,0,0,0,0,0,0,0,0,-0.00102294,0.000182751,-0.000594771,12.1167,-4.88078,5.36638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466317,-4.30555,-0.9732,0,0.991342,-8.5009,0.466699,-4.30573,-0.974085,-3.83903,-4.77243,0,0,0,0,425002,6.38109e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,3.11358,180005,0.474894,27.2094,2.47762,-8.70362,2.50422,2.50394,-0.0349221,5.13907,16.7022,0.199106,0.00673151,-0.0890375,45.1596,35.2351,9993.59,932.703,1159.18,27.5528,-0.00278625,6.38109e+06,-0.0169376,0.992162,0.822419,130068,75636.6,4955.69,0,0,0,0.0397528,2.17677,3,-2.82323,-2,2.65755,0,0,0,0,0,0,0,0,0,0,-0.00102295,0.000183026,-0.000594726,12.1463,-4.9095,5.36566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46357,-4.30418,-0.966835,0,0.991277,-8.46266,0.463957,-4.30438,-0.967731,-3.84042,-4.76834,0,0,0,0,425002,6.38109e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32.2,3.11358,180005,0.474594,27.1922,2.47793,-8.66428,2.50403,2.50376,-0.0346897,5.1278,16.7083,0.202318,0.00649666,-0.0884389,45.1605,35.2366,9993.58,932.702,1159.09,27.5341,-0.0024997,6.38109e+06,-0.016826,0.992265,0.822423,130028,75597.2,4955.7,0,0,0,0.0397531,2.17671,3,-2.82329,-2,2.65794,0,0,0,0,0,0,0,0,0,0,-0.00102295,0.000183301,-0.000594682,12.1761,-4.93854,5.3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460786,-4.3027,-0.960389,0,0.991165,-8.42379,0.461178,-4.30292,-0.961296,-3.84174,-4.76409,0,0,0,0,425002,6.38109e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32.4,3.11358,180005,0.474295,27.1751,2.47822,-8.6243,2.5038,2.50353,-0.0344545,5.11628,16.7143,0.205533,0.00623252,-0.0878326,45.1615,35.2381,9993.57,932.702,1158.99,27.5154,-0.00218873,6.38109e+06,-0.0167129,0.992311,0.822428,129989,75557.8,4955.71,0,0,0,0.0397534,2.17669,3,-2.82331,-2,2.65833,0,0,0,0,0,0,0,0,0,0,-0.00102296,0.000183577,-0.000594639,12.2061,-4.9679,5.36412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457966,-4.30113,-0.953863,0,0.991008,-8.38429,0.458363,-4.30136,-0.954781,-3.84299,-4.75972,0,0,0,0,425002,6.38109e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32.6,3.11358,180005,0.473999,27.1582,2.47848,-8.58367,2.50352,2.50326,-0.0342165,5.10451,16.7204,0.208757,0.00594315,-0.0872188,45.1624,35.2396,9993.57,932.701,1158.9,27.4969,-0.00185975,6.38109e+06,-0.0165984,0.992303,0.822434,129949,75518.3,4955.72,0,0,0,0.0397539,2.17674,3,-2.82326,-2,2.65873,0,0,0,0,0,0,0,0,0,0,-0.00102296,0.000183854,-0.000594598,12.2362,-4.99757,5.3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455112,-4.29948,-0.947257,0,0.990811,-8.34415,0.455514,-4.29972,-0.948187,-3.8442,-4.75523,0,0,0,0,425002,6.38109e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32.8,3.11357,180005,0.473705,27.1413,2.47872,-8.54238,2.5032,2.50294,-0.0339755,5.0925,16.7264,0.211995,0.00563271,-0.0865972,45.1634,35.2411,9993.57,932.701,1158.81,27.4785,-0.00151897,6.38109e+06,-0.0164824,0.992242,0.82244,129910,75478.9,4955.73,0,0,0,0.0397544,2.17683,3,-2.82317,-2,2.65912,0,0,0,0,0,0,0,0,0,0,-0.00102297,0.000184132,-0.000594559,12.2666,-5.02755,5.36246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452224,-4.29777,-0.940571,0,0.990576,-8.30337,0.452631,-4.29801,-0.941512,-3.84538,-4.75065,0,0,0,0,425002,6.38109e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,3.11357,180005,0.473414,27.1246,2.47892,-8.50045,2.50284,2.50259,-0.0337316,5.08024,16.7325,0.215256,0.00530532,-0.0859677,45.1643,35.2426,9993.56,932.701,1158.71,27.4601,-0.00117232,6.38109e+06,-0.0163648,0.992131,0.822446,129870,75439.5,4955.74,0,0,0,0.039755,2.17696,3,-2.82304,-2,2.65952,0,0,0,0,0,0,0,0,0,0,-0.00102298,0.00018441,-0.000594521,12.2971,-5.05785,5.36159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449302,-4.29603,-0.933803,0,0.990309,-8.26194,0.449713,-4.29627,-0.934756,-3.84656,-4.74599,0,0,0,0,425002,6.38109e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.2,3.11357,180005,0.473125,27.108,2.47909,-8.45785,2.50243,2.50219,-0.0334844,5.06773,16.7386,0.218551,0.00496507,-0.0853299,45.1653,35.2441,9993.56,932.7,1158.62,27.4419,-0.000825396,6.38109e+06,-0.0162457,0.991974,0.822453,129831,75400,4955.74,0,0,0,0.0397557,2.17714,3,-2.82286,-2,2.65992,0,0,0,0,0,0,0,0,0,0,-0.00102299,0.000184689,-0.000594485,12.3278,-5.08846,5.36069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446345,-4.29426,-0.926949,0,0.990013,-8.21986,0.446761,-4.29451,-0.927914,-3.84775,-4.74127,0,0,0,0,425002,6.38109e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.4,3.11357,180005,0.472838,27.0916,2.47922,-8.41458,2.502,2.50176,-0.033234,5.05497,16.7446,0.221892,0.0046159,-0.0846834,45.1662,35.2456,9993.56,932.7,1158.53,27.4238,-0.000483356,6.38109e+06,-0.0161249,0.991774,0.822461,129792,75360.6,4955.74,0,0,0,0.0397564,2.17737,3,-2.82263,-2,2.66031,0,0,0,0,0,0,0,0,0,0,-0.00102301,0.000184968,-0.00059445,12.3586,-5.11938,5.35976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443352,-4.29248,-0.920005,0,0.989694,-8.17712,0.443773,-4.29273,-0.920982,-3.84896,-4.7365,0,0,0,0,425002,6.38109e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.6,3.11357,180005,0.472553,27.0753,2.47932,-8.37063,2.50153,2.5013,-0.03298,5.04196,16.7507,0.225294,0.00426157,-0.0840277,45.1671,35.247,9993.56,932.7,1158.44,27.4058,-0.000150889,6.38109e+06,-0.0160024,0.991535,0.822468,129752,75321.2,4955.74,0,0,0,0.0397572,2.17762,3,-2.82238,-2,2.66071,0,0,0,0,0,0,0,0,0,0,-0.00102302,0.000185248,-0.000594417,12.3897,-5.15062,5.35881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440322,-4.29072,-0.912964,0,0.989356,-8.1337,0.440749,-4.29096,-0.913956,-3.85021,-4.73171,0,0,0,0,425002,6.38109e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.8,3.11357,180005,0.472271,27.0591,2.47938,-8.32599,2.50103,2.50082,-0.0327221,5.0287,16.7567,0.228772,0.00390558,-0.083362,45.1681,35.2485,9993.56,932.7,1158.35,27.3879,0.000167828,6.38108e+06,-0.015878,0.991262,0.822475,129713,75281.7,4955.74,0,0,0,0.0397581,2.17791,3,-2.82209,-2,2.66112,0,0,0,0,0,0,0,0,0,0,-0.00102303,0.000185529,-0.000594386,12.4209,-5.18217,5.35783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437253,-4.28897,-0.905819,0,0.989003,-8.08959,0.437685,-4.28921,-0.906826,-3.85153,-4.7269,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,3.11357,180005,0.471992,27.0431,2.4794,-8.28064,2.50052,2.5003,-0.03246,5.01518,16.7628,0.232347,0.00355118,-0.0826855,45.169,35.25,9993.56,932.7,1158.26,27.3701,0.000469171,6.38108e+06,-0.0157515,0.99096,0.822482,129673,75242.3,4955.73,0,0,0,0.039759,2.17823,3,-2.82177,-2,2.66152,0,0,0,0,0,0,0,0,0,0,-0.00102305,0.000185811,-0.000594356,12.4523,-5.21403,5.35682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434143,-4.28726,-0.898563,0,0.98864,-8.04477,0.434581,-4.2875,-0.899586,-3.85291,-4.72208,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34.2,3.11357,180005,0.471714,27.0272,2.47938,-8.23455,2.49998,2.49978,-0.0321933,5.00142,16.7688,0.236038,0.00320127,-0.0819971,45.17,35.2515,9993.57,932.7,1158.17,27.3524,0.00075008,6.38108e+06,-0.0156228,0.990633,0.82249,129634,75202.9,4955.72,0,0,0,0.0397599,2.17857,3,-2.82143,-2,2.66192,0,0,0,0,0,0,0,0,0,0,-0.00102307,0.000186093,-0.000594328,12.4838,-5.24621,5.35578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430988,-4.28559,-0.891183,0,0.98827,-7.99921,0.431433,-4.28582,-0.892224,-3.85439,-4.71725,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34.4,3.11357,180005,0.47144,27.0115,2.47933,-8.18771,2.49943,2.49923,-0.0319216,4.98739,16.7748,0.239867,0.00285843,-0.0812959,45.1709,35.253,9993.57,932.7,1158.08,27.3349,0.00100807,6.38108e+06,-0.0154917,0.990287,0.822496,129594,75163.4,4955.71,0,0,0,0.0397608,2.17893,3,-2.82107,-2,2.66232,0,0,0,0,0,0,0,0,0,0,-0.00102309,0.000186376,-0.000594302,12.5156,-5.2787,5.35472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427786,-4.28397,-0.88367,0,0.987899,-7.95288,0.428237,-4.28419,-0.88473,-3.85596,-4.71243,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34.6,3.11357,180005,0.471168,26.9959,2.47924,-8.14009,2.49886,2.49867,-0.0316443,4.9731,16.7809,0.243861,0.00252487,-0.0805804,45.1718,35.2545,9993.57,932.7,1158,27.3174,0.00124123,6.38108e+06,-0.0153578,0.989925,0.822503,129555,75124,4955.69,0,0,0,0.0397618,2.17931,3,-2.82069,-2,2.66273,0,0,0,0,0,0,0,0,0,0,-0.00102311,0.000186659,-0.000594278,12.5475,-5.3115,5.35363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424531,-4.28241,-0.876009,0,0.987528,-7.90576,0.42499,-4.28263,-0.877091,-3.85764,-4.70762,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34.8,3.11357,180005,0.470899,26.9805,2.47912,-8.09164,2.49829,2.49811,-0.031361,4.95853,16.7869,0.248045,0.00220243,-0.0798494,45.1728,35.256,9993.58,932.7,1157.91,27.3001,0.00144821,6.38108e+06,-0.0152209,0.989552,0.822509,129516,75084.6,4955.67,0,0,0,0.0397628,2.17969,3,-2.82031,-2,2.66313,0,0,0,0,0,0,0,0,0,0,-0.00102313,0.000186944,-0.000594256,12.5796,-5.34461,5.35252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421219,-4.28091,-0.868186,0,0.987162,-7.8578,0.421686,-4.28112,-0.869292,-3.85943,-4.70281,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,3.11357,180005,0.470632,26.9652,2.47897,-8.04233,2.49772,2.49754,-0.0310709,4.94369,16.793,0.252448,0.00189254,-0.0791012,45.1737,35.2575,9993.59,932.701,1157.82,27.2829,0.00162821,6.38108e+06,-0.0150808,0.989174,0.822515,129476,75045.1,4955.64,0,0,0,0.0397637,2.18008,3,-2.81992,-2,2.66353,0,0,0,0,0,0,0,0,0,0,-0.00102315,0.000187229,-0.000594235,12.6119,-5.37803,5.35138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417845,-4.27948,-0.860185,0,0.986803,-7.80897,0.418322,-4.27968,-0.861316,-3.86136,-4.698,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35.2,3.11357,180005,0.470368,26.9501,2.4788,-7.99211,2.49715,2.49698,-0.0307735,4.92855,16.7991,0.257103,0.00159629,-0.0783341,45.1747,35.259,9993.59,932.701,1157.74,27.2658,0.00178095,6.38108e+06,-0.014937,0.988793,0.822521,129437,75005.7,4955.61,0,0,0,0.0397647,2.18048,3,-2.81952,-2,2.66394,0,0,0,0,0,0,0,0,0,0,-0.00102318,0.000187515,-0.000594217,12.6444,-5.41177,5.35022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414404,-4.27812,-0.851986,0,0.986454,-7.75919,0.41489,-4.27831,-0.853147,-3.86342,-4.6932,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35.4,3.11358,180005,0.470107,26.9352,2.47861,-7.94092,2.49657,2.49641,-0.0304679,4.9131,16.8051,0.262044,0.00131437,-0.0775461,45.1756,35.2605,9993.6,932.701,1157.65,27.2489,0.00190661,6.38108e+06,-0.0147892,0.988414,0.822526,129397,74966.3,4955.58,0,0,0,0.0397657,2.18087,3,-2.81913,-2,2.66434,0,0,0,0,0,0,0,0,0,0,-0.00102321,0.000187803,-0.000594202,12.677,-5.44581,5.34903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410888,-4.27682,-0.843571,0,0.986117,-7.70843,0.411385,-4.277,-0.844763,-3.86561,-4.68838,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35.6,3.11358,180004,0.469849,26.9204,2.4784,-7.88872,2.49601,2.49585,-0.0301534,4.89733,16.8112,0.267308,0.00104711,-0.0767352,45.1765,35.262,9993.61,932.701,1157.57,27.2321,0.00200585,6.38108e+06,-0.014637,0.98804,0.822531,129358,74926.9,4955.55,0,0,0,0.0397667,2.18125,3,-2.81875,-2,2.66475,0,0,0,0,0,0,0,0,0,0,-0.00102323,0.000188091,-0.000594188,12.7098,-5.48017,5.34782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40729,-4.27559,-0.834917,0,0.985794,-7.65662,0.407799,-4.27576,-0.836144,-3.86796,-4.68356,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35.8,3.11358,180004,0.469594,26.9057,2.47817,-7.83542,2.49545,2.4953,-0.0298289,4.88122,16.8173,0.272937,0.000794498,-0.0758989,45.1775,35.2635,9993.62,932.702,1157.48,27.2154,0.00207971,6.38108e+06,-0.0144799,0.987674,0.822535,129318,74887.4,4955.51,0,0,0,0.0397676,2.18163,3,-2.81837,-2,2.66515,0,0,0,0,0,0,0,0,0,0,-0.00102327,0.00018838,-0.000594178,12.7428,-5.51483,5.34658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403603,-4.27442,-0.825999,0,0.985485,-7.60367,0.404125,-4.27458,-0.827265,-3.87045,-4.67871,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,3.11358,180004,0.469341,26.8913,2.47793,-7.78095,2.4949,2.49475,-0.0294936,4.86475,16.8234,0.278978,0.000556189,-0.0750348,45.1784,35.2649,9993.62,932.702,1157.4,27.1989,0.00212959,6.38108e+06,-0.0143175,0.987319,0.822538,129279,74848,4955.47,0,0,0,0.0397686,2.182,3,-2.818,-2,2.66556,0,0,0,0,0,0,0,0,0,0,-0.0010233,0.00018867,-0.00059417,12.7759,-5.54981,5.34532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399818,-4.27331,-0.816791,0,0.985191,-7.54952,0.400355,-4.27346,-0.818099,-3.87311,-4.67381,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36.2,3.11358,180004,0.469092,26.877,2.47768,-7.72522,2.49436,2.49422,-0.0291462,4.8479,16.8295,0.285479,0.000331539,-0.0741399,45.1793,35.2664,9993.63,932.703,1157.32,27.1825,0.00215721,6.38108e+06,-0.014149,0.986976,0.822542,129240,74808.6,4955.43,0,0,0,0.0397695,2.18236,3,-2.81764,-2,2.66596,0,0,0,0,0,0,0,0,0,0,-0.00102333,0.000188961,-0.000594165,12.8093,-5.5851,5.34405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395926,-4.27225,-0.807262,0,0.984913,-7.49406,0.396478,-4.27239,-0.808617,-3.87592,-4.66887,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36.4,3.11358,180004,0.468846,26.8629,2.47743,-7.66814,2.49384,2.4937,-0.0287856,4.83062,16.8356,0.292499,0.000119623,-0.0732111,45.1803,35.2679,9993.64,932.703,1157.23,27.1662,0.00216453,6.38108e+06,-0.013974,0.986648,0.822544,129200,74769.1,4955.38,0,0,0,0.0397704,2.1827,3,-2.8173,-2,2.66636,0,0,0,0,0,0,0,0,0,0,-0.00102337,0.000189254,-0.000594163,12.8428,-5.6207,5.34274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391917,-4.27123,-0.79738,0,0.984651,-7.43719,0.392486,-4.27137,-0.798786,-3.87889,-4.66386,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36.6,3.11359,180004,0.468603,26.849,2.47718,-7.6096,2.49333,2.4932,-0.0284103,4.8129,16.8418,0.300102,-8.07329e-05,-0.0722449,45.1812,35.2694,9993.65,932.704,1157.15,27.1501,0.00215375,6.38108e+06,-0.0137918,0.986336,0.822547,129161,74729.7,4955.34,0,0,0,0.0397713,2.18303,3,-2.81697,-2,2.66677,0,0,0,0,0,0,0,0,0,0,-0.00102341,0.000189548,-0.000594165,12.8765,-5.6566,5.34142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387779,-4.27026,-0.787107,0,0.984404,-7.37879,0.388366,-4.27039,-0.78857,-3.88203,-4.65876,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36.8,3.11359,180004,0.468364,26.8353,2.47693,-7.54947,2.49283,2.4927,-0.0280187,4.7947,16.848,0.308362,-0.000270931,-0.0712372,45.1821,35.2709,9993.66,932.704,1157.07,27.1341,0.00212719,6.38108e+06,-0.0136015,0.98604,0.822549,129121,74690.3,4955.29,0,0,0,0.0397722,2.18334,3,-2.81666,-2,2.66717,0,0,0,0,0,0,0,0,0,0,-0.00102346,0.000189843,-0.000594171,12.9103,-5.69282,5.34008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3835,-4.26931,-0.776401,0,0.984172,-7.31874,0.384108,-4.26944,-0.777928,-3.88534,-4.65355,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,3.11359,180004,0.468129,26.8218,2.47669,-7.48761,2.49235,2.49223,-0.0276092,4.77597,16.8542,0.317363,-0.000452568,-0.0701836,45.1831,35.2724,9993.66,932.704,1156.99,27.1183,0.00208731,6.38108e+06,-0.0134024,0.985762,0.82255,129082,74650.9,4955.24,0,0,0,0.039773,2.18364,3,-2.81636,-2,2.66757,0,0,0,0,0,0,0,0,0,0,-0.0010235,0.00019014,-0.000594181,12.9444,-5.72934,5.33871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379066,-4.26839,-0.765217,0,0.983953,-7.25687,0.379697,-4.26852,-0.766814,-3.88882,-4.64821,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37.2,3.11359,180004,0.467897,26.8085,2.47645,-7.42387,2.49188,2.49176,-0.0271796,4.75666,16.8605,0.327205,-0.00062741,-0.069079,45.184,35.2739,9993.67,932.705,1156.91,27.1026,0.00203665,6.38108e+06,-0.0131933,0.9855,0.822552,129042,74611.4,4955.19,0,0,0,0.0397738,2.18392,3,-2.81608,-2,2.66798,0,0,0,0,0,0,0,0,0,0,-0.00102355,0.000190438,-0.000594195,12.9786,-5.76618,5.33733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374464,-4.26748,-0.7535,0,0.983747,-7.19302,0.375119,-4.2676,-0.755175,-3.89249,-4.64272,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37.4,3.11359,180004,0.467669,26.7955,2.47622,-7.35807,2.49142,2.49131,-0.0267276,4.73673,16.8668,0.338004,-0.000797371,-0.0679175,45.1849,35.2754,9993.68,932.705,1156.84,27.0871,0.00197774,6.38108e+06,-0.0129733,0.985256,0.822553,129003,74572,4955.14,0,0,0,0.0397746,2.18419,3,-2.81581,-2,2.66838,0,0,0,0,0,0,0,0,0,0,-0.00102361,0.000190739,-0.000594214,13.013,-5.80332,5.33592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369676,-4.26657,-0.74119,0,0.983551,-7.127,0.370359,-4.26669,-0.742952,-3.89634,-4.63705,0,0,0,0,425002,6.38108e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37.6,3.1136,180004,0.467445,26.7826,2.47601,-7.29,2.49098,2.49087,-0.0262504,4.7161,16.8731,0.349903,-0.000964484,-0.0666923,45.1859,35.2769,9993.69,932.706,1156.76,27.0718,0.00191312,6.38107e+06,-0.0127409,0.985027,0.822554,128964,74532.6,4955.09,0,0,0,0.0397754,2.18444,3,-2.81556,-2,2.66878,0,0,0,0,0,0,0,0,0,0,-0.00102367,0.000191041,-0.000594239,13.0476,-5.84077,5.3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364686,-4.26565,-0.728215,0,0.983363,-7.05857,0.365397,-4.26578,-0.730075,-3.90038,-4.63118,0,0,0,0,425002,6.38107e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37.8,3.1136,180004,0.467226,26.7701,2.47581,-7.21942,2.49055,2.49045,-0.0257448,4.69471,16.8796,0.363071,-0.00113089,-0.0653955,45.1868,35.2784,9993.69,932.706,1156.68,27.0567,0.00184529,6.38107e+06,-0.0124946,0.984813,0.822554,128924,74493.2,4955.04,0,0,0,0.0397761,2.18467,3,-2.81533,-2,2.66918,0,0,0,0,0,0,0,0,0,0,-0.00102373,0.000191346,-0.000594269,13.0823,-5.87853,5.33306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359472,-4.26471,-0.714492,0,0.983182,-6.98748,0.360216,-4.26484,-0.716462,-3.90463,-4.62506,0,0,0,0,425002,6.38107e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,3.1136,180004,0.467011,26.7578,2.47563,-7.14608,2.49013,2.49003,-0.025207,4.67247,16.8861,0.377719,-0.00129881,-0.0640176,45.1877,35.2799,9993.7,932.707,1156.61,27.0417,0.00177666,6.38107e+06,-0.0122327,0.984612,0.822555,128885,74453.7,4954.99,0,0,0,0.0397769,2.18489,3,-2.81511,-2,2.66959,0,0,0,0,0,0,0,0,0,0,-0.0010238,0.000191653,-0.000594306,13.1172,-5.9166,5.3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354015,-4.26374,-0.699924,0,0.983006,-6.91343,0.354794,-4.26388,-0.702019,-3.90909,-4.61868,0,0,0,0,425002,6.38107e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38.2,3.1136,180004,0.466802,26.7458,2.47546,-7.06964,2.48972,2.48963,-0.0246323,4.64928,16.8926,0.394112,-0.00147057,-0.0625473,45.1887,35.2814,9993.71,932.707,1156.53,27.0269,0.00170956,6.38107e+06,-0.011953,0.984423,0.822555,128845,74414.3,4954.94,0,0,0,0.0397776,2.18511,3,-2.81489,-2,2.66999,0,0,0,0,0,0,0,0,0,0,-0.00102387,0.000191963,-0.000594351,13.1523,-5.95497,5.33012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348289,-4.26274,-0.684391,0,0.982831,-6.83604,0.349107,-4.26288,-0.686629,-3.91377,-4.61199,0,0,0,0,425002,6.38107e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38.4,3.1136,180004,0.466597,26.7341,2.47532,-6.98972,2.48931,2.48923,-0.0240148,4.62502,16.8993,0.412588,-0.00164856,-0.0609707,45.1896,35.2829,9993.71,932.708,1156.46,27.0123,0.00164618,6.38107e+06,-0.0116528,0.984244,0.822555,128806,74374.9,4954.89,0,0,0,0.0397783,2.18531,3,-2.81469,-2,2.67039,0,0,0,0,0,0,0,0,0,0,-0.00102395,0.000192275,-0.000594403,13.1876,-5.99365,5.32863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34227,-4.26167,-0.667749,0,0.982656,-6.75489,0.343131,-4.26183,-0.670152,-3.91869,-4.60496,0,0,0,0,425002,6.38107e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
